X,Y,Z
-7.411849,0.691792,-0.477003
-7.048422,0.622364,-0.405989
-5.934778,0.387295,-0.503474
-4.324065,-0.438176,-0.478232
-5.607248,0.405801,-0.433253
-5.239700,0.360095,-0.452426
-11.088950,4.885994,-0.472975
-10.812450,5.151520,-0.484852
-10.400920,5.496658,-0.495263
-10.353860,5.569292,-0.534117
-10.139160,5.710364,-0.511173
-9.277462,5.808908,-0.527429
-9.610238,5.962899,-0.459827
-6.991063,6.147116,-0.476169
-6.337603,6.124945,-0.450858
-5.585220,4.324846,-0.491906
-5.548272,5.380065,-0.501453
-4.868259,5.513481,-0.435494
-4.184148,5.562235,-0.440121
-4.845163,6.238682,-0.422438
-4.562069,6.164207,-0.446523
-8.308425,7.471521,-0.480227
-8.334019,7.944810,-0.516181
-6.610792,8.480775,-0.413170
-5.697882,8.421924,-0.483339
-5.515309,8.383992,-0.461930
-5.088872,8.397539,-0.439149
-3.458559,9.011068,-0.531150
-3.189531,8.874510,-0.526825
-3.205190,9.262980,-0.533656
-3.745444,9.253152,-0.509272
0.403101,0.865993,-0.492127
-0.196520,-5.743089,0.068291
0.882780,0.947210,-0.527963
-0.591925,1.937271,-0.467001
-1.393459,2.584420,-0.430067
-1.007936,-5.292697,0.007576
0.366852,1.811013,-0.452420
0.328251,2.403710,-0.444660
0.289940,2.961112,-0.464752
-2.573297,-4.749510,0.032582
-2.967007,-4.642549,0.052431
1.299265,5.814735,-0.418619
1.518512,5.875429,-0.513689
1.754101,5.830532,-0.455543
6.355677,-8.504239,0.089340
-2.530349,8.346454,-0.516835
5.788818,-8.182390,-0.094320
-2.291972,8.204024,-0.467964
-2.936129,8.697536,-0.510668
-2.842320,8.911435,-0.540994
-3.016725,9.178398,-0.555008
-2.408785,8.735464,-0.495622
-1.896821,8.729429,-0.500551
-1.224843,8.605076,-0.468870
-1.512038,8.748894,-0.502089
-0.975267,8.660778,-0.499027
-0.011250,8.542025,-0.491599
0.304858,8.517415,-0.505474
0.414198,8.372819,-0.449427
2.629821,-7.111994,0.065651
2.082233,-6.790328,0.027572
2.343814,5.253721,-0.407771
1.876165,5.376138,-0.466186
3.404200,5.054162,-0.436647
3.895133,5.107101,-0.436198
4.296004,5.177730,-0.499193
4.795584,5.374238,-0.473346
2.375051,8.470834,-0.496340
2.956833,8.489336,-0.422503
3.203264,-7.249898,0.033998
3.416514,-7.314015,-0.000854
3.567382,-7.457457,0.067096
4.685980,8.130557,-0.467205
4.421019,8.263758,-0.486391
3.695138,-7.563606,0.091692
-3.440408,9.568711,-0.531986
-3.403871,9.785691,-0.543212
-3.700019,9.705873,-0.520878
-3.190660,9.811265,-0.539007
-2.859108,9.900041,-0.538881
-2.272702,10.206050,-0.510485
-2.069577,10.319270,-0.586509
2.773671,-7.250434,0.095272
-1.750255,10.435600,-0.441469
-1.411308,10.414450,-0.487732
-0.510414,10.465060,-0.439970
-0.662695,10.442210,-0.407757
-0.034442,10.763120,-0.499588
11.810150,-0.372608,-0.524331
6.880386,-8.512839,0.105999
11.757300,-0.089971,-0.512977
6.224589,-8.735693,0.028351
11.035480,1.018994,-0.474698
11.494950,0.528123,-0.505866
11.838270,0.436468,-0.459831
11.686850,0.489483,-0.468298
6.711522,-8.936484,0.000121
6.008236,-8.436287,0.115788
7.496869,2.374970,-0.413634
7.732862,2.237303,-0.454983
8.348261,2.388607,-0.465399
8.540009,2.412530,-0.468849
9.027423,2.265687,-0.463928
8.649940,2.509035,-0.387788
10.065010,1.959579,-0.484206
14.926250,-0.512803,-0.405330
15.838890,-0.760733,-0.587498
15.534560,0.985736,-0.460303
15.634940,0.878042,-0.470699
15.711710,0.804398,-0.441032
15.922260,0.814994,-0.523830
15.735910,1.188468,-0.525217
16.061340,0.433255,-0.444951
16.212700,0.588471,-0.531093
16.045460,0.747286,-0.446290
16.137720,1.576760,-0.394411
15.840090,2.233907,-0.554706
16.979691,2.985445,-0.493840
16.836830,5.756879,-0.264116
16.357470,6.500610,-0.413447
1.239717,-6.452699,0.026313
18.954330,1.249961,-0.547228
19.158150,1.401568,-0.560049
18.997379,1.492439,-0.444820
20.097389,1.378848,-0.487458
20.279131,1.316361,-0.489488
0.703711,-6.055246,-0.009224
20.021280,1.475925,-0.525235
19.157841,1.668677,-0.525408
19.662920,1.742079,-0.476851
19.489050,1.852413,-0.481654
17.463770,5.745368,-0.463239
-4.086948,-0.953791,-0.408146
-3.365115,-1.423282,-0.445290
-3.710338,-1.241667,-0.419625
5.790893,-7.490277,-0.429012
6.638430,-7.722908,-0.433027
6.194885,-7.666337,-0.427368
5.840759,-6.721711,-0.482556
6.175250,-6.555076,-0.488856
6.137334,-6.262217,-0.465253
0.354746,-3.760372,-0.433666
1.344736,-4.199552,-0.480588
1.413469,-4.433921,-0.359391
0.629143,-3.909580,-0.416660
1.022259,-4.129194,-0.453746
-2.261064,-1.924295,-0.407486
-1.973727,-2.139021,-0.456857
0.240369,-1.000329,-0.430448
0.661871,-1.081455,-0.428136
0.737667,-0.922307,-0.361411
2.831240,-4.974380,-0.486569
3.490712,-5.465302,-0.450965
3.128532,-5.435988,-0.432258
3.803699,-5.697505,-0.388180
3.898346,-5.657325,-0.490912
4.175283,-5.831653,-0.452731
4.357762,-5.974902,-0.421595
4.893408,-6.022243,-0.464101
5.215816,-5.959537,-0.503161
7.706650,-7.596224,-0.435440
7.641720,-6.438489,-0.360893
8.697142,-6.554255,-0.458307
-5.692628,-3.027575,0.069673
-5.028029,-3.230705,0.077494
10.308330,-6.738516,-0.471045
10.494760,-6.875874,-0.477927
10.676020,-7.035717,-0.509881
10.276890,-6.181747,-0.488611
10.204800,-6.329105,-0.447359
10.364300,-5.943336,-0.494314
11.127050,-7.357559,-0.463320
11.382970,-7.062786,-0.494842
-8.036592,-1.612745,0.026319
11.589410,-7.136343,-0.490385
11.964490,-6.995920,-0.478623
12.116050,-6.716228,-0.499804
12.250320,-6.203880,-0.494098
12.451390,-6.454569,-0.464284
-6.346764,-2.730058,0.088752
12.519020,-6.096137,-0.491279
12.860800,-6.044646,-0.492897
12.956210,-6.439499,-0.462658
13.247640,-6.172570,-0.498682
12.904240,-5.800777,-0.515276
13.139800,-5.928371,-0.502488
13.468690,-5.899076,-0.512098
13.775310,-6.501410,-0.485045
13.508700,-6.246775,-0.499677
13.186240,-6.510663,-0.480620
13.743260,-6.214460,-0.489868
13.727070,-5.966197,-0.511603
14.065480,-6.373369,-0.478557
14.023260,-6.062809,-0.499445
14.319410,-6.183795,-0.490874
7.307363,-5.114347,-0.361741
8.510202,-5.752447,-0.434786
-4.496662,-3.657713,0.056446
10.473940,-5.348477,-0.480312
-4.624453,-3.362704,0.021879
-9.365215,-1.112747,0.001188
-9.609782,-0.987723,0.011292
-8.469655,-1.562574,0.054044
-8.624114,-1.332622,0.007938
-8.935118,-1.256736,0.025243
11.141810,-3.614250,-0.399059
-10.122520,-0.783359,0.042964
10.941100,-2.841549,-0.434432
11.838160,-2.302674,-0.386062
11.312220,-2.334576,-0.396562
11.732050,-2.018681,-0.443098
11.790610,-1.609097,-0.431216
14.508660,-5.886002,-0.490191
14.503250,-5.023457,-0.521787
14.234440,-4.625937,-0.457223
14.601630,-4.751409,-0.495820
14.821040,-4.848273,-0.523000
13.740040,-3.878634,-0.457787
13.581320,-3.501621,-0.455384
14.904430,-5.611864,-0.466536
15.080720,-5.159142,-0.485766
15.076600,-5.552724,-0.432207
14.962200,-4.618121,-0.519255
15.227080,-4.796366,-0.529126
15.577000,-4.901185,-0.457731
14.817340,-4.514111,-0.411866
15.444360,-4.488613,-0.498532
15.680440,-4.091057,-0.512118
15.842070,-4.354522,-0.481358
15.945530,-4.116440,-0.473976
14.649180,-4.108890,-0.433515
14.484820,-3.505317,-0.507829
15.857340,-3.833669,-0.503562
16.069429,-3.574779,-0.497171
16.187929,-3.870456,-0.481999
16.511169,-3.504083,-0.482728
16.249180,-3.339417,-0.486252
16.545950,-3.783645,-0.464408
16.681150,-3.278833,-0.522492
16.866911,-3.384722,-0.509049
13.176100,-3.033802,-0.462356
12.977490,-2.819816,-0.477820
13.325230,-2.932287,-0.459396
12.474210,-2.550454,-0.389764
14.077530,-3.396920,-0.459196
14.025930,-3.229097,-0.463346
17.043421,-1.470029,-0.432907
16.274521,-1.277366,-0.342883
16.152180,-0.942149,-0.525230
16.387501,-1.042867,-0.491991
16.483971,-1.313054,-0.326380
-8.564919,-0.293543,-0.462961
-8.208568,-0.069046,-0.494327
-8.489763,0.131857,-0.508661
-8.740062,-0.015404,-0.496517
-8.970908,-0.029198,-0.460567
-9.066319,0.319558,-0.490090
-8.866438,0.434879,-0.505108
-8.096597,0.200787,-0.501938
-9.825230,1.522974,-0.420848
-9.112246,0.815280,-0.474944
-9.156520,1.244644,-0.491898
-7.819606,-0.076082,-0.462002
-8.139215,-0.283483,-0.481437
-7.783349,0.335448,-0.485844
-7.397740,0.535971,-0.407901
-6.154572,0.368042,-0.418102
-6.438796,0.495935,-0.427449
-4.411568,-0.841600,-0.416272
-4.458865,0.186670,-0.425900
-11.292370,4.877378,-0.397551
-10.639710,5.405538,-0.459019
-8.974567,5.786748,-0.476852
-9.916361,5.828546,-0.481004
-8.123879,5.685890,-0.403490
-7.817271,6.068504,-0.408847
-5.802199,5.921747,-0.406230
-4.525781,5.542656,-0.442580
-5.335017,6.631112,-0.436495
-4.083178,5.654433,-0.433487
-8.066934,7.372088,-0.379588
-8.615097,7.708271,-0.423226
-5.791370,6.874444,-0.461284
-6.140102,6.842714,-0.359170
-7.932133,8.328109,-0.420366
-7.286862,8.383674,-0.385803
-6.778133,8.440303,-0.377951
-6.341576,8.510128,-0.376537
-4.390619,8.412663,-0.475879
-4.082707,8.515026,-0.482731
-3.781834,8.558776,-0.499154
-3.608692,8.617562,-0.491143
-4.319519,9.113702,-0.480523
-3.884255,9.059762,-0.495243
-3.962124,9.301722,-0.488593
-4.043233,8.893196,-0.481581
0.105187,0.614291,-0.400221
1.050123,0.336784,-0.472883
-0.015466,0.768483,-0.457798
0.551058,0.772077,-0.379192
0.110730,1.645053,-0.339384
0.227615,1.814233,-0.414762
-1.502452,2.404296,-0.407758
-0.327708,1.917105,-0.461409
-0.496829,3.012080,-0.461378
-0.090148,3.083181,-0.471895
-1.051879,6.098444,-0.420068
-1.321924,6.400578,-0.399000
-1.210780,6.607022,-0.401944
-1.212878,6.913494,-0.432602
1.103080,5.868285,-0.409643
-1.141582,7.291362,-0.422615
-2.741756,8.647594,-0.506508
-2.345459,8.500062,-0.516027
-1.989492,8.488081,-0.484031
-0.538347,8.405481,-0.399704
-1.712626,8.554630,-0.472813
-0.285836,8.326295,-0.387493
2.521327,5.189045,-0.378091
1.999640,5.472978,-0.458553
4.217316,5.227923,-0.386620
4.906561,5.305867,-0.387346
4.672585,5.503633,-0.417201
4.592254,5.697991,-0.392239
4.927068,6.699271,-0.468410
2.168768,8.400215,-0.435562
4.891415,6.964290,-0.442811
4.929212,7.983261,-0.474852
-4.050109,9.508638,-0.495836
-2.175373,10.375020,-0.467190
-2.015396,10.456820,-0.492696
-1.543894,10.511980,-0.532007
-0.950785,10.305170,-0.290230
-0.361478,10.686680,-0.507258
11.632210,-0.527240,-0.420758
11.714720,-0.709845,-0.379569
11.532260,-0.277182,-0.463797
11.369890,0.456969,-0.470520
12.030740,0.398401,-0.350089
11.785550,0.551254,-0.330398
7.699016,2.542524,-0.424520
8.292048,2.504349,-0.459988
8.960279,2.448277,-0.499050
9.164018,2.419892,-0.416825
15.944160,-0.821412,-0.443043
15.495030,-0.194152,-0.524244
15.236380,-0.047756,-0.399971
15.223220,0.264596,-0.302864
15.387460,-0.049715,-0.432389
15.940760,0.868779,-0.444024
15.830120,1.001574,-0.495619
15.722990,1.102391,-0.445828
16.237061,0.604319,-0.373886
16.094931,1.141109,-0.437643
15.985340,1.264210,-0.359041
15.841450,2.064532,-0.456456
16.617270,2.119811,-0.426986
19.393299,1.240610,-0.459020
19.149759,1.153942,-0.477988
19.333759,1.406520,-0.494239
19.563459,1.543178,-0.449549
18.953051,1.703000,-0.402868
18.697870,2.130995,-0.316243
19.171160,5.228587,-0.435799
17.260851,5.707989,-0.440039
18.103951,5.654377,-0.409672
6.743599,-4.396461,-0.411693
6.878397,-4.315978,-0.416819
17.916590,-1.711093,-0.457633
-7.949324,3.403545,-0.430546
-7.726592,3.405826,-0.422815
-7.638531,2.946255,-0.426500
-7.562277,3.291162,-0.419605
-7.682806,7.306449,-0.396061
-6.458517,6.986589,-0.421144
1.119494,8.177224,-0.434875
3.665669,8.423307,-0.379797
-3.995505,9.804180,-0.482624
15.387360,0.468966,-0.407333
16.127060,2.135388,-0.401584
16.150761,2.024250,-0.378459
16.441179,7.288265,-0.383452
18.692020,2.859732,-0.456618
19.215509,2.661533,-0.464436
17.686460,3.194649,-0.510267
17.829390,3.031142,-0.452710
18.034410,2.991621,-0.424434
18.177980,3.027247,-0.363073
20.644211,5.990822,-0.504002
20.436840,6.394700,-0.368176
18.475531,7.185414,-0.435745
18.725691,7.245958,-0.417680
18.728491,7.434571,-0.439887
20.716410,7.191272,-0.461137
20.885460,7.510541,-0.518480
20.657749,7.618863,-0.526847
20.570339,7.397283,-0.402202
7.025362,-9.176147,0.781869
6.427125,-9.502171,0.772717
17.576389,3.249276,-0.335262
17.336241,3.278419,-0.352874
6.841720,-9.225888,0.710306
6.789124,-9.515478,0.721406
6.657419,-9.605154,0.711725
6.432467,-9.720786,0.650812
6.338248,-9.637991,0.695596
-3.999008,-1.138793,-0.342617
5.444731,-7.429060,-0.381513
7.057160,-7.768114,-0.423306
5.428620,-6.904994,-0.451890
5.502909,-6.480669,-0.416433
5.340575,-6.169153,-0.453464
5.794755,-6.286189,-0.421105
-0.457339,-4.731573,-0.429832
-0.462075,-4.347329,-0.453510
-0.747639,-4.576787,-0.445231
-0.180041,-4.646158,-0.438776
-0.157195,-4.621016,-0.537122
0.002754,-4.468489,-0.432636
0.031367,-4.131861,-0.446904
-0.549891,-3.875040,-0.448558
-0.188394,-3.449034,-0.445230
19.509430,6.894878,0.029160
19.816299,7.146651,-0.060349
19.394991,7.117115,0.064000
18.359619,0.764901,-0.124817
18.258789,0.667089,-0.114063
1.619385,-4.477471,-0.364956
-1.756197,-2.412305,-0.375370
18.742439,-0.784538,-0.113439
18.443510,-0.661532,-0.052265
18.189960,0.133655,0.128348
18.409260,0.011681,0.009267
18.222790,0.238827,0.036730
-1.089879,-2.317514,-0.397816
-3.075196,-1.702168,-0.436721
-2.138610,-1.968369,-0.452337
-2.558138,-1.938305,-0.426222
17.486759,-0.158103,-0.040723
-0.447911,-3.279696,-0.416437
-0.629086,-2.913144,-0.346496
17.206579,1.208575,-0.074516
16.903530,0.859974,-0.106574
17.244961,0.049279,-0.036411
2.595573,-5.261064,-0.399987
2.873783,-5.279970,-0.440997
12.208870,0.866360,-0.056840
2.570004,-5.034771,-0.395908
12.064610,0.702738,-0.172935
3.684116,-5.785521,-0.412875
3.872431,-5.936312,-0.393813
1.995727,-4.639780,-0.435082
3.143816,8.071191,-0.089019
4.726628,-6.120642,-0.405670
1.345646,7.933929,-0.078687
1.022682,7.777895,-0.033232
8.178891,-7.401882,-0.419249
7.261097,-6.722733,-0.357580
7.185962,-6.581208,-0.322313
7.402713,-6.301366,-0.401558
8.646821,-7.008377,-0.402332
8.823662,-6.283645,-0.423299
8.555571,-6.051081,-0.458626
11.106760,-7.722683,-0.442816
10.803970,-7.360805,-0.471755
10.714670,-7.801971,-0.434833
10.584080,-7.512203,-0.455587
10.508460,-7.246375,-0.460650
11.448790,-7.474650,-0.455519
16.728319,-1.337649,-0.092276
7.032800,-5.142859,-0.104900
11.644620,-7.613750,-0.455912
11.913820,-7.347466,-0.454466
9.870620,-7.267623,-0.432413
10.182680,-7.094747,-0.462859
9.893371,-7.077045,-0.402767
10.245780,-6.901351,-0.495866
10.097160,-6.551453,-0.411313
10.052560,-6.076361,-0.320889
12.275740,-7.404788,-0.439994
11.999570,-7.537532,-0.443264
12.271830,-7.196624,-0.436928
12.579790,-7.207592,-0.436347
12.411840,-6.921022,-0.459248
12.432960,-7.098827,-0.431824
12.673140,-6.631004,-0.470356
12.914600,-7.018504,-0.458587
13.370320,-6.945491,-0.469744
13.229080,-7.223711,-0.435018
13.436920,-7.206921,-0.443717
12.913570,-6.710807,-0.477654
13.276270,-6.751449,-0.460829
12.723540,-6.309402,-0.477266
13.805320,-7.151416,-0.442475
13.642770,-6.797260,-0.477252
13.947160,-6.985093,-0.455072
14.105400,-6.699869,-0.451635
14.308450,-6.491049,-0.445871
14.557730,-6.247224,-0.450285
14.844800,-5.913884,-0.451802
8.650091,-5.375031,-0.409618
6.544438,-9.742245,0.544751
6.842650,-5.029341,-0.020013
10.236700,-5.738413,-0.433775
10.288680,-5.407092,-0.466142
9.622006,-5.429596,-0.403104
10.046310,-5.295509,-0.407594
10.576040,-3.988866,-0.436757
10.818180,-3.996883,-0.388407
10.520700,-3.615329,-0.365478
10.266590,-3.476944,-0.408485
19.264839,6.869738,0.054517
11.609170,-2.697082,-0.419107
19.282721,7.239110,-0.064836
11.769190,-2.746408,-0.375405
11.666580,-2.396864,-0.409852
11.568800,-2.136816,-0.362184
11.685800,-1.284915,-0.403108
11.859370,-1.087644,-0.410681
14.567770,-4.560185,-0.443621
14.025330,-4.461043,-0.438753
19.662029,6.336149,-0.011709
13.691970,-4.235828,-0.450867
14.415330,-4.529905,-0.444002
19.007980,6.813901,0.034222
13.812830,-3.517029,-0.417676
14.145600,-3.621860,-0.392450
14.357720,-3.547670,-0.461860
14.488620,-3.824140,-0.447481
15.258600,-5.384238,-0.446424
19.777281,6.096714,-0.052007
14.785100,-4.707529,-0.346860
14.785320,-4.426222,-0.453824
15.736360,-4.601976,-0.468158
16.104750,-4.374445,-0.461563
19.381599,5.600787,0.045308
19.258829,5.496800,-0.047785
16.288630,-4.115023,-0.457040
18.702009,6.123600,0.036273
18.973490,5.868062,-0.003468
19.070190,5.694343,-0.033095
17.255171,2.244965,-0.017516
17.312639,1.992638,0.078511
12.392960,-2.886419,-0.390200
13.504360,-3.144157,-0.459548
13.218630,-2.964251,-0.383258
12.589670,-2.695868,-0.372917
12.004070,-2.534105,-0.369021
12.236510,-2.563920,-0.479384
18.919460,0.100851,-0.061095
18.933901,0.266039,0.041550
18.753710,0.234591,0.065435
18.780180,0.069599,-0.031825
18.684660,-0.108593,-0.074715
18.824600,-0.118351,0.022759
17.205259,-1.556677,-0.343870
16.427971,-1.410008,-0.373579
16.086691,-0.824663,-0.330706
16.234770,-0.945759,-0.381721
18.049801,0.147313,-0.003722
17.932211,0.164734,0.002746
17.363850,0.303016,-0.158079
18.593830,-0.325380,0.048013
18.482450,-0.225822,0.065882
17.360510,-1.616661,-0.352508
17.075850,2.819947,0.084303
17.104990,2.893898,-0.005812
16.860680,2.856100,0.121336
16.899620,2.964334,-0.119262
17.018009,2.615914,0.002318
16.278980,1.063995,-0.128185
16.608540,0.825194,-0.072746
16.546240,0.604479,-0.056120
16.577259,0.390284,0.006643
-9.239355,0.106655,-0.440417
-9.336994,0.320420,-0.445126
-10.786470,1.285165,-0.467810
-11.009070,1.387324,-0.490854
-10.842090,1.205072,-0.416806
-10.387500,1.192938,-0.416465
-9.988919,1.345903,-0.393060
-9.240884,1.079811,-0.440389
-7.398842,0.089435,-0.382038
15.706620,0.000722,0.036203
15.755380,0.209237,-0.002507
-6.569158,0.593521,-0.411219
12.399530,0.795284,0.023199
-8.738557,9.771656,-0.070987
-11.192800,5.107873,-0.364425
-10.546180,5.626721,-0.429625
-9.216061,9.604542,-0.124135
-10.470480,5.864504,-0.364222
-10.182910,5.883693,-0.429137
-9.477106,9.599775,-0.064975
-9.375535,6.026781,-0.444017
-9.067665,6.016883,-0.451355
-8.654355,5.747417,-0.410779
-8.628752,8.261889,-0.375928
-8.393505,8.274263,-0.423435
-7.219327,6.235455,-0.443846
2.400253,8.080276,-0.073620
-6.799650,6.271493,-0.406357
-5.920737,6.106977,-0.336401
-5.209950,5.615103,-0.367532
-5.533241,5.837683,-0.355833
-5.727856,6.559815,-0.313495
-5.084991,6.379767,-0.415694
-4.315387,6.008327,-0.424434
-8.232624,8.350704,-0.360409
-7.114154,8.476302,-0.319301
-5.382011,8.478360,-0.409709
-5.263495,8.577335,-0.411439
-4.971074,8.716755,-0.418568
-4.660617,8.520146,-0.450214
-4.515421,8.772394,-0.437078
-4.483991,9.251291,-0.471423
-4.782861,8.935638,-0.445833
-4.291551,8.748782,-0.457428
2.548417,5.654908,0.029385
0.298704,0.001755,-0.364004
0.314372,7.970358,-0.086247
0.017010,7.859188,-0.029447
0.685746,0.648958,-0.381211
-1.308510,2.257885,-0.367359
-0.759953,2.201731,-0.447188
-0.771664,2.613144,-0.446216
-0.509615,2.641442,-0.468945
-0.536404,2.857253,-0.466039
-0.135037,6.156053,-0.056002
-0.891727,3.112374,-0.429669
-9.829469,-0.756202,-0.009864
0.041441,1.880219,-0.414711
-0.242258,2.268147,-0.466708
-10.280320,-0.574050,0.007802
0.201107,2.047886,-0.402330
-11.051280,-0.493961,0.004801
-0.157432,2.680428,-0.457668
-0.002986,2.635486,-0.474356
-11.360580,-0.578616,0.069103
-0.171891,2.826799,-0.477370
17.956270,-0.821969,-0.046658
18.212370,-1.383571,-0.124534
17.600510,-1.189670,-0.015990
17.295931,-1.312100,-0.039741
17.900730,-1.511403,0.018643
17.730400,-1.619098,0.026883
17.905029,-1.685220,0.051777
-0.293674,5.872987,-0.341570
-0.000383,5.738642,-0.425985
0.236313,5.880940,-0.307535
0.905822,6.007372,-0.289702
1.893308,5.635717,-0.416091
17.100281,-1.141962,-0.211537
-1.957088,8.289030,-0.412429
16.704809,-1.156101,-0.078535
-1.343427,8.214514,-0.373045
-1.506463,8.389766,-0.425911
16.405340,-0.972061,-0.028500
2.164515,5.355641,-0.371983
2.800337,5.143955,-0.400662
4.457030,5.366297,-0.318142
4.956089,5.411241,-0.388506
4.683244,6.367867,-0.362493
2.140655,8.226729,-0.398332
3.247779,8.513066,-0.460467
4.147357,8.243510,-0.423010
4.984161,7.652132,-0.454814
-4.773215,9.529399,-0.445040
-4.431737,9.604987,-0.469797
-4.625468,9.764164,-0.446426
-4.254970,9.752963,-0.492050
-4.343532,9.979680,-0.412597
-1.208646,10.397360,-0.395917
-0.853346,10.474430,-0.363403
0.234870,10.862160,-0.393738
11.916520,0.745942,-0.390839
15.980090,-0.665573,-0.316510
15.759930,-0.614004,-0.364252
15.541660,-0.603930,-0.369141
15.643170,-0.129519,-0.401388
15.702880,-0.231650,-0.330272
15.298380,0.226045,-0.351179
15.683890,0.972925,-0.324811
16.093439,1.007739,-0.357940
15.924690,1.888392,-0.417050
15.953880,2.399814,-0.326440
16.632120,1.729101,-0.512685
16.605700,1.884981,-0.408989
16.454491,1.745767,-0.518403
16.545139,2.035256,-0.435872
16.762871,1.860431,-0.398430
16.742611,2.109297,-0.403520
16.972361,2.454161,-0.418116
17.065491,2.770398,-0.406486
16.996389,2.637305,-0.389001
19.270060,0.827701,-0.469028
19.044930,0.939035,-0.319213
19.359619,1.069850,-0.446696
18.784180,1.185587,-0.430884
18.733191,1.459528,-0.438973
19.532770,1.440494,-0.474283
19.734200,1.484505,-0.477751
19.875351,1.626248,-0.369150
20.045780,1.620039,-0.384269
19.066879,2.469946,-0.380538
18.509569,5.698646,-0.310606
18.738001,5.458553,-0.367172
19.505650,5.260872,-0.312036
17.926600,5.731673,-0.408396
20.321150,5.497302,-0.377380
-3.548077,-2.852953,-0.378447
-3.344879,-3.100465,-0.399048
-3.219102,-2.803822,-0.430053
-5.231047,-1.614182,-0.427164
-5.621503,-1.784036,-0.377078
-5.328538,-1.959754,-0.388906
-5.024380,-1.901759,-0.409861
-4.892322,-1.611006,-0.404911
-5.056566,-1.315733,-0.412983
-5.719207,-1.553534,-0.409770
-5.460803,-1.076049,-0.414122
-5.936669,-1.315217,-0.395428
-3.624249,-1.401204,-0.354080
9.984735,-7.454116,0.064340
9.821169,-7.316635,0.050587
2.552548,-6.403729,-0.422099
2.238605,-6.041547,-0.414165
2.285595,-6.422868,-0.363819
2.819664,-6.024580,-0.433663
2.475193,-5.530735,-0.417551
10.087640,-7.813648,0.057541
10.096980,-7.606577,-0.038292
2.666663,-6.654591,-0.387460
2.957422,-6.618826,-0.429646
2.929821,-6.345142,-0.433199
3.062940,-6.432398,-0.431581
3.319107,-6.082310,-0.436477
9.867168,-7.959785,0.061514
9.814373,-8.339728,0.067321
9.843880,-8.204988,-0.092759
3.287210,-5.772445,-0.435303
3.083272,-7.033344,-0.354728
3.440293,-6.931539,-0.406151
3.306374,-6.627496,-0.431452
3.570311,-6.441419,-0.416787
9.669599,-8.418781,0.065024
9.153443,-7.293572,0.057191
9.380010,-7.003479,0.024884
9.305271,-6.957627,-0.037550
3.948949,-6.254711,-0.385883
8.914040,-7.628233,0.061917
9.078098,-7.210115,-0.077496
9.020205,-7.965448,0.062060
8.835555,-7.828021,0.056674
8.812140,-7.846096,-0.028930
4.595717,-6.339564,-0.261675
9.362788,-8.223072,0.051812
5.142798,-6.417060,-0.368704
-0.980227,-4.492446,-0.406213
-0.925026,-4.675564,-0.262009
-1.002203,-4.256774,-0.434122
7.703560,-8.442615,0.053291
7.715977,-8.259533,0.062010
-1.237744,-4.085368,-0.377113
-1.012809,-3.852452,-0.396855
7.892360,-8.497120,0.062453
7.860244,-8.265284,0.032032
-0.865086,-3.568395,-0.412411
-0.082728,-4.913820,-0.401729
0.072671,-4.800644,-0.414865
0.279528,-4.627249,-0.407077
0.493560,-4.129427,-0.385587
0.266334,-3.939660,-0.431370
10.574620,-10.560010,-0.016301
10.172670,-10.738430,0.010898
1.656529,-4.697208,-0.278322
-2.762954,-3.325316,-0.415177
-2.889041,-3.091941,-0.441815
9.766848,-10.782200,0.013289
-2.354128,-2.966065,-0.416344
-2.920797,-2.630910,-0.429724
-2.409679,-2.544876,-0.434819
-2.978729,-2.239276,-0.425320
-3.358432,-2.298256,-0.374134
7.954107,-9.601220,-0.001277
7.606841,-9.381174,0.004047
7.827254,-9.411215,0.001301
-2.743771,-2.026199,-0.412841
-2.410508,-2.217662,-0.426769
-2.054158,-2.839083,-0.383043
-2.183309,-2.557013,-0.395096
7.198819,-9.202394,0.023190
9.141470,-10.174030,0.014025
8.897063,-9.871344,-0.010687
-2.087822,-2.322526,-0.406667
-1.979069,-2.501209,-0.385445
8.443851,-9.815292,0.007042
-2.849820,-1.846394,-0.353425
0.580299,-0.823749,-0.352752
8.171676,-9.698270,0.000151
2.916188,-5.685826,-0.430849
2.241910,-4.836043,-0.433532
2.378111,-5.091746,-0.367656
7.174014,-7.914702,-0.349204
6.892649,-4.873390,-0.041100
6.826298,-4.859519,0.050437
0.255476,-5.852305,-0.012860
8.947634,-6.626915,-0.372602
-0.194674,-5.554417,-0.029003
8.990934,-5.841772,-0.319328
10.091880,-7.472786,-0.386540
9.832333,-7.342245,-0.388767
10.229990,-7.588081,-0.355773
10.544830,-7.810885,-0.412832
10.858680,-8.098024,-0.397036
11.046840,-7.987618,-0.413886
11.419330,-8.099307,-0.406863
-3.315185,-4.405816,0.025448
12.125540,-7.925381,-0.407149
11.631340,-7.891154,-0.416293
12.108820,-8.147210,-0.353635
-0.744423,-5.333177,-0.014037
9.645567,-7.179666,-0.331166
10.107410,-6.905703,-0.407309
9.975981,-6.741861,-0.386626
-2.244663,-4.658367,0.004573
-2.035940,-4.760012,-0.000398
12.371860,-7.989801,-0.398845
12.417820,-7.677600,-0.411821
12.724840,-7.442104,-0.420182
12.902570,-7.140913,-0.419959
12.976630,-7.407448,-0.400489
12.906120,-7.649172,-0.397092
13.292310,-7.794734,-0.400129
13.391330,-7.518626,-0.428631
